,category,rating,name,app,tp,review,date,brand,ratingNum,lenReview,dateindex,Nbrand,sentiment,neg,neu,pos
2102,Productivity,Rated 1 stars out of five stars,cvt,HotSchedules,Top Paid in Android Apps,UPDATE: Just got news my employer will be ditching this useless app. Thanks for making me come in to work sick! Peice of crap app.  This app is almost always broken. It screwed me and my employer. People had to come in sick because the developers cant keep the app working. Whoever made this should be sued,"2,4,2017",HotSchedules,1,306,661,0,-0.9419,0.262,0,0.04
2103,Productivity,Rated 1 stars out of five stars,Kasondra Wilcox,HotSchedules,Top Paid in Android Apps,I just updated and now I can't even log in. I can see everyone else is having the same issue. Please fix this ASAP!!!!!!,"2,4,2017",HotSchedules,1,120,661,0,0.5374,0.0,0,0.148
2104,Productivity,Rated 1 stars out of five stars,Jon Durbin,HotSchedules,Top Paid in Android Apps,Can't log in now with new update.  What joke.,"2,3,2017",HotSchedules,1,45,660,0,0.296,0.0,0,0.216
2105,Productivity,Rated 1 stars out of five stars,Emmitt Barnett,HotSchedules,Top Paid in Android Apps,Keeps giving an error message. Can't access the app after login,"2,4,2017",HotSchedules,1,63,661,0,-0.0772,0.191,0,0.17
2106,Productivity,Rated 2 stars out of five stars,nikos liddy,HotSchedules,Top Paid in Android Apps,I don't know own what's going on with this app it's not working I can no longer at my schedule. Please fix it. Like today.,"2,4,2017",HotSchedules,2,122,661,0,0.6896,0.0,0,0.251
2107,Music & Audio,Rated 3 stars out of five stars,Jithu Chandradas,Poweramp Full Version Unlocker,Top Paid in Android Apps,"My phone is vivo x5 pro hifi phone with 24/192khz playback support.but when I play 24/192 there was a noticeable hiss sound which other resolution files dont have. But my stock player,neutron and jet music apps dont have this problem.otherwise very good sound quality.fix it and I will give 5 stars.","3,9,2016",Max MP,3,299,352,0,0.6801,0.0,0,0.111
2116,Music & Audio,Rated 1 stars out of five stars,zach nescio,Ultimate Guitar Tabs & Chords,Top Paid in Android Apps,"Bought the app, and the first upgrade and still didn't have any of the songs I needed. Don't buy unless you're willing to buy the entire $20 app. You mind as well just use the site for free. I've used the site for 8 years and I'm very disappointed in their app.","2,1,2017",Ultimate Guitar USA LLC,1,261,658,0,0.2516,0.061,0,0.097
2117,Music & Audio,Rated 1 stars out of five stars,k hwn,Ultimate Guitar Tabs & Chords,Top Paid in Android Apps,"Pathetic. They changed the app so if you paid for it several years ago, like I did, you have to pay again to 'unlock' features that were available last week. I'm uninstalling and never giving these people my money ever again. I suggest you do the same. Anyone is better than these fools. I used to swear by these people.","2,1,2017",Ultimate Guitar USA LLC,1,320,658,0,-0.6293,0.172,0,0.081
2118,Music & Audio,Rated 5 stars out of five stars,Thomas Ragsac,Ultimate Guitar Tabs & Chords,Top Paid in Android Apps,"This app really helps when you want to play a song but don't know the chord. It has maybe 95% of the songs you want to finds. Also I love the offline feature if you add the songs to your favorites list. The only thing is that it's not great at telling you the new songs out that everyone is listening too, but other than that I love it! The only app that I've ever purchased","2,5,2017",Ultimate Guitar USA LLC,5,374,662,1,0.9398,0.067,0,0.237
2119,Music & Audio,Rated 1 stars out of five stars,Brian Nowell,Ultimate Guitar Tabs & Chords,Top Paid in Android Apps,"This is a buggy mess that crashes more often than it finds the song you're looking for. Songs from specific artists are not organized in logical pattern making popular artists impossible to browse easily. I would have gotten a refund by now, but I don't think it's worth my time.  Plus it asks you to rate the app as soon as you open it.","2,1,2017",Ultimate Guitar USA LLC,1,337,658,2,-0.0384,0.059,0,0.057
2120,Music & Audio,Rated 1 stars out of five stars,Jackson Dismuke,Ultimate Guitar Tabs & Chords,Top Paid in Android Apps,"Worst desicion to purchase this app, no use unless you buy the full version for $9.99. All features are locked unless you pay the app even after paying the $2.99 base price, don't trust these scammers, or any of the 5 star reviews, works as well as the Internet tabs work.","2,2,2017",Ultimate Guitar USA LLC,1,272,659,0,-0.8075,0.181,0,0.037
2121,Music & Audio,Rated 2 stars out of five stars,bin wang,Ultimate Guitar Tabs & Chords,Top Paid in Android Apps,Sooo much upselling of features they should have simply included in the paid app. Every week there's a new campaign for crap you don't need. That's irritating as hell. I paid for the app. Just shut up and give me a good functional app instead of ads within an app I paid for.,"2,4,2017",Ultimate Guitar USA LLC,2,275,661,2,-0.4253,0.125,0,0.093
2122,Music & Audio,Rated 1 stars out of five stars,Aidan Doyne,Ultimate Guitar Tabs & Chords,Top Paid in Android Apps,"If I wanted a poorer selection than what's available on the free website I wouldn't have paid for the basic offering. Then I get your adds in the notification bar, that's very cheeky! Deliver SOMETHING with your basic offering instead of being so greedy. I got nothing for my money!","2,3,2017",Ultimate Guitar USA LLC,1,282,660,1,-0.4167,0.118,0,0.064
2123,Music & Audio,Rated 1 stars out of five stars,Dylan Pearson,Ultimate Guitar Tabs & Chords,Top Paid in Android Apps,"Looks like the QA team are lacking again. A lot of the Pro Tabs are no longer working due to backing tracks not being aligned with the tabs.  Update: What is going on?? Now that the above issue is fixed, now have an issue where the majority of pro tabs don't  work. Get an opps. Something goes wrong error.","2,6,2017",Ultimate Guitar USA LLC,1,306,663,1,-0.6966,0.129,0,0.055
2132,Tools,Rated 5 stars out of five stars,Josh Odom,Tasker,Top Paid in Android Apps,The best $3 I've spent.,"1,18,2017",Crafty Apps EU,5,23,644,0,0.6369,0.0,0,0.512
2133,Tools,Rated 5 stars out of five stars,Tony Pettinato,Tasker,Top Paid in Android Apps,This app is one of the reasons I love Android.,"1,30,2017",Crafty Apps EU,5,46,656,0,0.6369,0.0,0,0.344
2134,Tools,Rated 5 stars out of five stars,Dmitry Petrovnin,Tasker,Top Paid in Android Apps,Swiss knife!,"1,31,2017",Crafty Apps EU,5,12,657,0,0.0,0.0,0,0.0
2135,Tools,Rated 5 stars out of five stars,Abigail Compton-Burnett,Tasker,Top Paid in Android Apps,Excellent all android users must get,"2,2,2017",Crafty Apps EU,5,36,659,0,0.5719,0.0,0,0.425
2136,Tools,Rated 5 stars out of five stars,Asher Drummond,Tasker,Top Paid in Android Apps,"Great for any kind of automation, period.","1,27,2017",Crafty Apps EU,5,41,653,0,0.6249,0.0,0,0.406
2137,Tools,Rated 5 stars out of five stars,Willy Moselhy,Tasker,Top Paid in Android Apps,Please add folders to arrange the profiles in,"1,18,2017",Crafty Apps EU,5,45,644,0,0.3182,0.0,0,0.247
2138,Health & Fitness,Rated 4 stars out of five stars,Adriano LoGreco,Sleep Cycle alarm clock,Top Paid in Android Apps,"Bare bones app. Missing feature:  automatically calculate how long I'll sleep for from the time I enable the alarm. For being a smart alarm clock, I'm surprised it doesn't.","2,1,2017",Northcube AB,4,172,658,1,-0.34,0.208,0,0.137
2139,Health & Fitness,Rated 2 stars out of five stars,Phil Walker,Sleep Cycle alarm clock,Top Paid in Android Apps,Latest update seems to make alarm volume jump to maximum after a few seconds which jerks me (and my wife!) out of sleep horribly! Snooze also seems to be very sensitive now too. I know the devs are working on an update and I can't wait for them to fix these issues and add microphone tracking. I'll be rerating this to 5 stars when that happens as I know this is usually an excellent app but unfortunately for now it's a little bit useless for me.,"2,2,2017",Northcube AB,2,447,659,2,-0.8429,0.14,0,0.026
2140,Health & Fitness,Rated 5 stars out of five stars,Julian Castro,Sleep Cycle alarm clock,Top Paid in Android Apps,Sleep Cycle has changed my life. I finally feel in control of my sleeping habits and I'm enjoying the benefits of a good nights sleep.  Thank you!  Update:The new updates have made an amazingly useful app even better! I can't thank you guys enough!,"1,21,2017",Northcube AB,5,248,647,1,0.9456,0.039,0,0.337
2141,Health & Fitness,Rated 5 stars out of five stars,Nick Lello,Sleep Cycle alarm clock,Top Paid in Android Apps,"Most refreshing wake ups I've ever had, it's also just really interesting to see how much I wake up during sleep. some nights where it says I've woken up 5 or 6 times I definitely feel like I have. Thanks for the app","1,24,2017",Northcube AB,5,216,650,0,0.8777,0.0,0,0.246
2142,Health & Fitness,Rated 1 stars out of five stars,David,Sleep Cycle alarm clock,Top Paid in Android Apps,"Features missing from ios, I read a review online that this is more accurate because it uses a microphone over an accelerometer HOWEVER only the ios version offers this functionality, making this app no better than any other of the inaccurate apps using an accelerometer to measure it.   Very disappoint, can only assume they've been paid money for some sort of exclusivity deal.","1,20,2017",Northcube AB,1,379,646,2,-0.5413,0.112,0,0.044
2143,Health & Fitness,Rated 5 stars out of five stars,Samantha Wright,Sleep Cycle alarm clock,Top Paid in Android Apps,"I'm almost Impossible to wake up normally as I turn off alarms in my sleep, however this app seams to have finally found me the answers. Highly recommended 😊","2,6,2017",Northcube AB,5,160,663,0,-0.0018,0.07,0,0.069
2144,Health & Fitness,Rated 4 stars out of five stars,Alberto Vecchi,Sleep Cycle alarm clock,Top Paid in Android Apps,"It would be great if I could set multiple repeating alarms, pause the tracking at night and zoom on charts exploring them in detail. Additional stats on the amount of light sleep vs deep sleep would come in handy. Overall the UI is beautiful. Clean and simple. No cluttered elements. Recommended.","2,6,2017",Northcube AB,4,296,663,0,0.8481,0.071,0,0.206
2145,Health & Fitness,Rated 1 stars out of five stars,David Jenkins,Sleep Cycle alarm clock,Top Paid in Android Apps,It does not work. The time axis is in readable with numbers written over numbers. It also tells me I have slept for 23 hours!,"1,26,2017",Northcube AB,1,125,652,0,0.0,0.0,0,0.0
2146,Health & Fitness,Rated 5 stars out of five stars,Steve Smith,Sleep Cycle alarm clock,Top Paid in Android Apps,Used to need 5 alarms that might wake me up on time. This app actually wakes me up on time with only one alarm. It's worth the money for that alone.,"1,22,2017",Northcube AB,5,148,648,0,-0.5574,0.189,0,0.055
2147,Video Players & Editors,Rated 5 stars out of five stars,Ian King,tinyCam Monitor PRO,Top Paid in Android Apps,"IMHO (and what do I know having been in IT for years and years) this is the best ipcamera app for android. Have been using it continually since 2011. And I bought a licence which says something! The author keeps updating it and adding features. I just hope he doesn't spoil this app by making it too ""feature rich "".","1,21,2017",Tiny Solutions LLC,5,316,647,0,0.8999,0.0,0,0.172
2148,Video Players & Editors,Rated 2 stars out of five stars,Valerie Cajayon,tinyCam Monitor PRO,Top Paid in Android Apps,"We've been using this for a year and a half for our baby camera. The initial set up is a B. It's a little delayed which is fine, and overall it's been a good camera. We just connected our second baby cam and it's not just delayed, it takes up to minutes to load one camera and then doesn't stay connected. The split screen isn't the greatest either. Could be more user friendly.","1,23,2017",Tiny Solutions LLC,2,378,649,0,0.3811,0.086,0,0.107
2149,Video Players & Editors,Rated 5 stars out of five stars,Chris Collyer,tinyCam Monitor PRO,Top Paid in Android Apps,I've been using the pro version of this app for about 2 years and have been very happy with it until now. I keep getting unreliable connections with this player while other players work ok. The developer tells me there is a beta version which addresses a number of known problems and I'm hopeful that this is one of them.,"1,26,2017",Tiny Solutions LLC,5,321,652,0,0.796,0.042,0,0.167
2150,Video Players & Editors,Rated 4 stars out of five stars,Bryan Warren,tinyCam Monitor PRO,Top Paid in Android Apps,"This app is great, it provided me with a solution when I couldn't get the Zmodo app to notify on motion.  I use this app on a dedicated Android phone coupled with Tasker and Pushbullet and never miss a thing now.  The only issue I have is that it stopped recording JPEGs to Google drive. I have yet to figure that one out.","2,3,2017",Tiny Solutions LLC,4,322,660,0,0.8378,0.03,0,0.17
